review_title,product_id,rating,split_2_category,final_l0_category
Excellent. ,B08DCVRW98,4.0,"HomeTheater,TV&Video",Home & Office
Good. ,B08DCVRW98,4.0,"HomeTheater,TV&Video",Home & Office
Superb. ,B08DCVRW98,4.0,"HomeTheater,TV&Video",Home & Office
Excellent product!! Works well. ,B08DCVRW98,4.0,"HomeTheater,TV&Video",Home & Office
Nice product.... Works well... Satisfactory purchase..... ,B09H39KTTB,3.7,"HomeTheater,TV&Video",Home & Office
Not original Samsung remote. ,B09H39KTTB,3.7,"HomeTheater,TV&Video",Home & Office
Nice. ,B09H39KTTB,3.7,"HomeTheater,TV&Video",Home & Office
Not a bad deal. ,B09H39KTTB,3.7,"HomeTheater,TV&Video",Home & Office
very good. ,B09H39KTTB,3.7,"HomeTheater,TV&Video",Home & Office
Plastic quality. ,B09H39KTTB,3.7,"HomeTheater,TV&Video",Home & Office
Works perfect!. ,B09H39KTTB,3.7,"HomeTheater,TV&Video",Home & Office
Work well. ,B09H39KTTB,3.7,"HomeTheater,TV&Video",Home & Office
. ,B07YZG8PPY,4.3,"HomeTheater,TV&Video",Home & Office
. ,B07YZG8PPY,4.3,"HomeTheater,TV&Video",Home & Office
. ,B07YZG8PPY,4.3,"HomeTheater,TV&Video",Home & Office
. ,B07YZG8PPY,4.3,"HomeTheater,TV&Video",Home & Office
. ,B07YZG8PPY,4.3,"HomeTheater,TV&Video",Home & Office
. ,B07YZG8PPY,4.3,"HomeTheater,TV&Video",Home & Office
. ,B07YZG8PPY,4.3,"HomeTheater,TV&Video",Home & Office
. ,B07YZG8PPY,4.3,"HomeTheater,TV&Video",Home & Office
Good. ,B09Q8WQ5QJ,4.1,Accessories&Peripherals,Home & Office
Works with Samsung Fold 4 fast charge. ,B09Q8WQ5QJ,4.1,Accessories&Peripherals,Home & Office
Ok. ,B09Q8WQ5QJ,4.1,Accessories&Peripherals,Home & Office
Nice product. ,B09Q8WQ5QJ,4.1,Accessories&Peripherals,Home & Office
Great Cable for Charging. ,B09Q8WQ5QJ,4.1,Accessories&Peripherals,Home & Office
Charging problem seen a little bit. ,B09Q8WQ5QJ,4.1,Accessories&Peripherals,Home & Office
Best cable. ,B09Q8WQ5QJ,4.1,Accessories&Peripherals,Home & Office
A good contender for well known branded C2C cables.. ,B09Q8WQ5QJ,4.1,Accessories&Peripherals,Home & Office
. ,B083GQGT3Z,4.1,"HomeTheater,TV&Video",Home & Office
. ,B083GQGT3Z,4.1,"HomeTheater,TV&Video",Home & Office
. ,B083GQGT3Z,4.1,"HomeTheater,TV&Video",Home & Office
. ,B083GQGT3Z,4.1,"HomeTheater,TV&Video",Home & Office
. ,B083GQGT3Z,4.1,"HomeTheater,TV&Video",Home & Office
. ,B083GQGT3Z,4.1,"HomeTheater,TV&Video",Home & Office
. ,B083GQGT3Z,4.1,"HomeTheater,TV&Video",Home & Office
. ,B083GQGT3Z,4.1,"HomeTheater,TV&Video",Home & Office
Good product. ,B09127FZCK,3.8,"HomeTheater,TV&Video",Home & Office
Bit price high.. ,B09127FZCK,3.8,"HomeTheater,TV&Video",Home & Office
Not the best. ,B09127FZCK,3.8,"HomeTheater,TV&Video",Home & Office
Issue with On off Button since first day.. ,B09127FZCK,3.8,"HomeTheater,TV&Video",Home & Office
Nice remote. ,B09127FZCK,3.8,"HomeTheater,TV&Video",Home & Office
Good. ,B09127FZCK,3.8,"HomeTheater,TV&Video",Home & Office
Stopped working in 1 month. ,B09127FZCK,3.8,"HomeTheater,TV&Video",Home & Office
Awesome product. ,B09127FZCK,3.8,"HomeTheater,TV&Video",Home & Office
Satisfied. ,B07JH1CBGW,4.2,Accessories&Peripherals,Home & Office
Charging is really fast. ,B07JH1CBGW,4.2,Accessories&Peripherals,Home & Office
Value for money. ,B07JH1CBGW,4.2,Accessories&Peripherals,Home & Office
Product review. ,B07JH1CBGW,4.2,Accessories&Peripherals,Home & Office
Good quality. ,B07JH1CBGW,4.2,Accessories&Peripherals,Home & Office
Good product. ,B07JH1CBGW,4.2,Accessories&Peripherals,Home & Office
Good Product. ,B07JH1CBGW,4.2,Accessories&Peripherals,Home & Office
As of now seems good. ,B07JH1CBGW,4.2,Accessories&Peripherals,Home & Office
Low quality material use. ,B09JSW16QD,3.9,Accessories&Peripherals,Home & Office
Good one. ,B09JSW16QD,3.9,Accessories&Peripherals,Home & Office
Cable is good. ,B09JSW16QD,3.9,Accessories&Peripherals,Home & Office
Charging. ,B09JSW16QD,3.9,Accessories&Peripherals,Home & Office
Good. ,B09JSW16QD,3.9,Accessories&Peripherals,Home & Office
Good. ,B09JSW16QD,3.9,Accessories&Peripherals,Home & Office
Best car charging cable. ,B09JSW16QD,3.9,Accessories&Peripherals,Home & Office
Subscribe My channel - Tunetworks GAming. ,B09JSW16QD,3.9,Accessories&Peripherals,Home & Office
Good Quality Product. ,B06XR9PR5X,4.4,HomeAudio,Home & Office
Good Product. ,B06XR9PR5X,4.4,HomeAudio,Home & Office
Good. ,B06XR9PR5X,4.4,HomeAudio,Home & Office
Perfect HDMI coupler. ,B06XR9PR5X,4.4,HomeAudio,Home & Office
Very Good Connector. ,B06XR9PR5X,4.4,HomeAudio,Home & Office
Does the job. ,B06XR9PR5X,4.4,HomeAudio,Home & Office
Product is good but not working with Fire tv stick.. ,B06XR9PR5X,4.4,HomeAudio,Home & Office
Perfect. ,B06XR9PR5X,4.4,HomeAudio,Home & Office
It's working perfectly for my mi stick. ,B08PPHFXG3,4.3,"HomeTheater,TV&Video",Home & Office
It's a genuine product. ,B08PPHFXG3,4.3,"HomeTheater,TV&Video",Home & Office
good items. value for money.. ,B08PPHFXG3,4.3,"HomeTheater,TV&Video",Home & Office
good. ,B08PPHFXG3,4.3,"HomeTheater,TV&Video",Home & Office
Good quality product. ,B08PPHFXG3,4.3,"HomeTheater,TV&Video",Home & Office
value for money. ,B08PPHFXG3,4.3,"HomeTheater,TV&Video",Home & Office
Nice picture quality. ,B08PPHFXG3,4.3,"HomeTheater,TV&Video",Home & Office
Good Product. ,B08PPHFXG3,4.3,"HomeTheater,TV&Video",Home & Office
Almost Perfect!. ,B095JQVC7N,4.1,"HomeTheater,TV&Video",Home & Office
Review After using 1month. ,B095JQVC7N,4.1,"HomeTheater,TV&Video",Home & Office
Nice tv. ,B095JQVC7N,4.1,"HomeTheater,TV&Video",Home & Office
Panel and video quality. ,B095JQVC7N,4.1,"HomeTheater,TV&Video",Home & Office
Good Product. ,B095JQVC7N,4.1,"HomeTheater,TV&Video",Home & Office
Worth for money. ,B095JQVC7N,4.1,"HomeTheater,TV&Video",Home & Office
Nice. ,B095JQVC7N,4.1,"HomeTheater,TV&Video",Home & Office
Good. ,B095JQVC7N,4.1,"HomeTheater,TV&Video",Home & Office
Nice. Nice product,B0B467CCB9,3.8,"HomeTheater,TV&Video",Home & Office
Nice product. Nice product,B0B467CCB9,3.8,"HomeTheater,TV&Video",Home & Office
Value for money. Ok good,B0B467CCB9,3.8,"HomeTheater,TV&Video",Home & Office
Karbonn. ,B0B467CCB9,3.8,"HomeTheater,TV&Video",Home & Office
Good. Good,B0B467CCB9,3.8,"HomeTheater,TV&Video",Home & Office
Nice product. अच्छा,B0B467CCB9,3.8,"HomeTheater,TV&Video",Home & Office
Not suitable for external monitor purpose. Only for home drama and cinema experienceGood to buy in this price rangeReview after two months its working fine without any issues,B0B467CCB9,3.8,"HomeTheater,TV&Video",Home & Office
Good. ,B0B467CCB9,3.8,"HomeTheater,TV&Video",Home & Office
Good compatibility. The remote works well and is pleasantly compatible with the system.,B0841KQR1Z,3.8,"HomeTheater,TV&Video",Home & Office
Good Product. It's a good Remote. All the functions are working for tatasky,B0841KQR1Z,3.8,"HomeTheater,TV&Video",Home & Office
Good nice serves the purpose ..Build quality is also good .. Nice quality,B0841KQR1Z,3.8,"HomeTheater,TV&Video",Home & Office
Not meet the anticipation.. The back cover was loose and fragile.,B0841KQR1Z,3.8,"HomeTheater,TV&Video",Home & Office
Good. 👌,B0841KQR1Z,3.8,"HomeTheater,TV&Video",Home & Office
Nive product worth for money.. Good,B0841KQR1Z,3.8,"HomeTheater,TV&Video",Home & Office
Horrible experience. मैंने tata play का remote मंगवाया था. पर वो काम नहीं कर रहा था. फिर रिटर्न के लिए apply किया. आज 19 दिन हो गए ना ही remote मिला और ना ही refund.,B0841KQR1Z,3.8,"HomeTheater,TV&Video",Home & Office
Thanks for prompt replacement.. Very prompt replacement of the defective Remote for TV,B0841KQR1Z,3.8,"HomeTheater,TV&Video",Home & Office
Perfect cable for my use. Far better than the apple cable provided with my Ipad. ,B0B8SSZ76F,4.2,Accessories&Peripherals,Home & Office
Good buy. ,B0B8SSZ76F,4.2,Accessories&Peripherals,Home & Office
Good quality. ,B0B8SSZ76F,4.2,Accessories&Peripherals,Home & Office
Amazing build quality superb power full fast cable for my iPhone 11 pro. ,B0B8SSZ76F,4.2,Accessories&Peripherals,Home & Office
Good Product (Rated 5 star earlier but now reduced to 3 star as it stopped working within 6 months). ,B0B8SSZ76F,4.2,Accessories&Peripherals,Home & Office
Not so great. ,B0B8SSZ76F,4.2,Accessories&Peripherals,Home & Office
Good. ,B0B8SSZ76F,4.2,Accessories&Peripherals,Home & Office
Good product. ,B0B8SSZ76F,4.2,Accessories&Peripherals,Home & Office
Nice. ,B00NH13Q8W,4.5,Accessories&Peripherals,Home & Office
good. ,B00NH13Q8W,4.5,Accessories&Peripherals,Home & Office
Paisa vassol. ,B00NH13Q8W,4.5,Accessories&Peripherals,Home & Office
Sturdy and long.. ,B00NH13Q8W,4.5,Accessories&Peripherals,Home & Office
Good for the price and great quality.. ,B00NH13Q8W,4.5,Accessories&Peripherals,Home & Office
Works as expected. ,B00NH13Q8W,4.5,Accessories&Peripherals,Home & Office
Good. ,B00NH13Q8W,4.5,Accessories&Peripherals,Home & Office
Good. ,B00NH13Q8W,4.5,Accessories&Peripherals,Home & Office
Value for money. ,B08RHPDNVV,3.5,"HomeTheater,TV&Video",Home & Office
Does the job. ,B08RHPDNVV,3.5,"HomeTheater,TV&Video",Home & Office
Waste of money product. ,B08RHPDNVV,3.5,"HomeTheater,TV&Video",Home & Office
Ok types. ,B08RHPDNVV,3.5,"HomeTheater,TV&Video",Home & Office
Waste product. ,B08RHPDNVV,3.5,"HomeTheater,TV&Video",Home & Office
Good for the price and works well with Tatasky remote. ,B08RHPDNVV,3.5,"HomeTheater,TV&Video",Home & Office
Don't buy it. ,B08RHPDNVV,3.5,"HomeTheater,TV&Video",Home & Office
It works. ,B08RHPDNVV,3.5,"HomeTheater,TV&Video",Home & Office
. ,B0BLV1GNLN,4.0,"HomeTheater,TV&Video",Home & Office
. ,B0BLV1GNLN,4.0,"HomeTheater,TV&Video",Home & Office
. ,B0BLV1GNLN,4.0,"HomeTheater,TV&Video",Home & Office
. ,B0BLV1GNLN,4.0,"HomeTheater,TV&Video",Home & Office
. ,B0BLV1GNLN,4.0,"HomeTheater,TV&Video",Home & Office
. ,B0BLV1GNLN,4.0,"HomeTheater,TV&Video",Home & Office
. ,B0BLV1GNLN,4.0,"HomeTheater,TV&Video",Home & Office
. ,B0BLV1GNLN,4.0,"HomeTheater,TV&Video",Home & Office
. ,B08CKW1KH9,3.6,"HomeTheater,TV&Video",Home & Office
. ,B08CKW1KH9,3.6,"HomeTheater,TV&Video",Home & Office
. ,B08CKW1KH9,3.6,"HomeTheater,TV&Video",Home & Office
. ,B08CKW1KH9,3.6,"HomeTheater,TV&Video",Home & Office
. ,B08CKW1KH9,3.6,"HomeTheater,TV&Video",Home & Office
. ,B08CKW1KH9,3.6,"HomeTheater,TV&Video",Home & Office
. ,B08CKW1KH9,3.6,"HomeTheater,TV&Video",Home & Office
. ,B08CKW1KH9,3.6,"HomeTheater,TV&Video",Home & Office
Value for money. ,B095244Q22,3.7,Accessories&Peripherals,Home & Office
faulty product. ,B095244Q22,3.7,Accessories&Peripherals,Home & Office
Must buy. ,B095244Q22,3.7,Accessories&Peripherals,Home & Office
Best one. ,B095244Q22,3.7,Accessories&Peripherals,Home & Office
Fine with the charger. ,B095244Q22,3.7,Accessories&Peripherals,Home & Office
Not upto the mark…one time usage product. ,B095244Q22,3.7,Accessories&Peripherals,Home & Office
Value for money. ,B095244Q22,3.7,Accessories&Peripherals,Home & Office
review. ,B095244Q22,3.7,Accessories&Peripherals,Home & Office
They did what they said... Sent a replacement when complained.... ,B07HZ2QCGR,3.9,Accessories&Peripherals,Home & Office
Charging Rapidly on Replacement. ,B07HZ2QCGR,3.9,Accessories&Peripherals,Home & Office
They did what they said... Sent a replacement when complained.... ,B07HZ2QCGR,3.9,Accessories&Peripherals,Home & Office
Capacity. ,B07HZ2QCGR,3.9,Accessories&Peripherals,Home & Office
Not original but worth buying. ,B07HZ2QCGR,3.9,Accessories&Peripherals,Home & Office
Does not support fast charging. ,B07HZ2QCGR,3.9,Accessories&Peripherals,Home & Office
Good. ,B07HZ2QCGR,3.9,Accessories&Peripherals,Home & Office
Good quality. ,B07HZ2QCGR,3.9,Accessories&Peripherals,Home & Office
Worth of money. ,B09ZPJT8B2,4.2,"HomeTheater,TV&Video",Home & Office
There is no 8 gb storage only 2.8 is there. ,B09ZPJT8B2,4.2,"HomeTheater,TV&Video",Home & Office
Superb quality. ,B09ZPJT8B2,4.2,"HomeTheater,TV&Video",Home & Office
Good product. ,B09ZPJT8B2,4.2,"HomeTheater,TV&Video",Home & Office
Nice product for tcl android smart tv. ,B09ZPJT8B2,4.2,"HomeTheater,TV&Video",Home & Office
TCL 32inch android tv good quality and rate. ,B09ZPJT8B2,4.2,"HomeTheater,TV&Video",Home & Office
Nice smart Tv. ,B09ZPJT8B2,4.2,"HomeTheater,TV&Video",Home & Office
Paisa vasul. ,B09ZPJT8B2,4.2,"HomeTheater,TV&Video",Home & Office
It works. ,B00RGLI0ZS,4.0,Accessories&Peripherals,Home & Office
Reasonably Good Product. ,B00RGLI0ZS,4.0,Accessories&Peripherals,Home & Office
Very usefull. ,B00RGLI0ZS,4.0,Accessories&Peripherals,Home & Office
Work with iPod perfectly.. ,B00RGLI0ZS,4.0,Accessories&Peripherals,Home & Office
Not a good product. ,B00RGLI0ZS,4.0,Accessories&Peripherals,Home & Office
Wonderful Product and fast charging. ,B00RGLI0ZS,4.0,Accessories&Peripherals,Home & Office
Nice cable. ,B00RGLI0ZS,4.0,Accessories&Peripherals,Home & Office
Usefull to me. ,B00RGLI0ZS,4.0,Accessories&Peripherals,Home & Office
. Perfect hdmi cable for boat soundbar and lg smart tv,B00GG59HU2,4.4,"HomeTheater,TV&Video",Home & Office
. This product is overpriced,B00GG59HU2,4.4,"HomeTheater,TV&Video",Home & Office
. Value for money & good quality product,B00GG59HU2,4.4,"HomeTheater,TV&Video",Home & Office
. Quality product,B00GG59HU2,4.4,"HomeTheater,TV&Video",Home & Office
. Good 👍,B00GG59HU2,4.4,"HomeTheater,TV&Video",Home & Office
. Good quality,B00GG59HU2,4.4,"HomeTheater,TV&Video",Home & Office
. Good,B00GG59HU2,4.4,"HomeTheater,TV&Video",Home & Office
. It's ok to purchase for and as arc port,B00GG59HU2,4.4,"HomeTheater,TV&Video",Home & Office
. ,B09C635BMM,4.0,"HomeTheater,TV&Video",Home & Office
. ,B09C635BMM,4.0,"HomeTheater,TV&Video",Home & Office
. ,B09C635BMM,4.0,"HomeTheater,TV&Video",Home & Office
. ,B09C635BMM,4.0,"HomeTheater,TV&Video",Home & Office
. ,B09C635BMM,4.0,"HomeTheater,TV&Video",Home & Office
. ,B09C635BMM,4.0,"HomeTheater,TV&Video",Home & Office
. ,B09C635BMM,4.0,"HomeTheater,TV&Video",Home & Office
. ,B09C635BMM,4.0,"HomeTheater,TV&Video",Home & Office
Excellent solution for Sony TVs. ,B07ZR4S1G4,4.4,"HomeTheater,TV&Video",Home & Office
Worth purchase. ,B07ZR4S1G4,4.4,"HomeTheater,TV&Video",Home & Office
Very bad. ,B07ZR4S1G4,4.4,"HomeTheater,TV&Video",Home & Office
Bad product. ,B07ZR4S1G4,4.4,"HomeTheater,TV&Video",Home & Office
Remote. ,B07ZR4S1G4,4.4,"HomeTheater,TV&Video",Home & Office
Good quality. ,B07ZR4S1G4,4.4,"HomeTheater,TV&Video",Home & Office
Useful but the length is a bit short. Product is good but the length of the wire is short,B00GGGOYEK,3.8,Accessories&Peripherals,Home & Office
This product is overpriced. This product is overpriced,B00GGGOYEK,3.8,Accessories&Peripherals,Home & Office
Not proper. Not proper,B00GGGOYEK,3.8,Accessories&Peripherals,Home & Office
good. very good,B00GGGOYEK,3.8,Accessories&Peripherals,Home & Office
Happy to get it. I wasn't expecting good quality material science I had ordered set of two. I am really happy to get good material. Hope saitechit team will maintain quality in their products.Thanks to Amazon for shipping it faster.,B00GGGOYEK,3.8,Accessories&Peripherals,Home & Office
USB Cable. working good,B00GGGOYEK,3.8,Accessories&Peripherals,Home & Office
good. product was overall good,B00GGGOYEK,3.8,Accessories&Peripherals,Home & Office
Theek hi h. Theek hi h,B00GGGOYEK,3.8,Accessories&Peripherals,Home & Office
. ,B0BCKWZ884,4.3,"HomeTheater,TV&Video",Home & Office
. ,B0BCKWZ884,4.3,"HomeTheater,TV&Video",Home & Office
. ,B0BCKWZ884,4.3,"HomeTheater,TV&Video",Home & Office
. ,B0BCKWZ884,4.3,"HomeTheater,TV&Video",Home & Office
. ,B0BCKWZ884,4.3,"HomeTheater,TV&Video",Home & Office
. ,B0BCKWZ884,4.3,"HomeTheater,TV&Video",Home & Office
. ,B0BCKWZ884,4.3,"HomeTheater,TV&Video",Home & Office
. ,B0BCKWZ884,4.3,"HomeTheater,TV&Video",Home & Office
Good product. Good product n it works fine,B08XMG618K,4.1,Accessories&Peripherals,Home & Office
Working. It's good one but price more than quality,B08XMG618K,4.1,Accessories&Peripherals,Home & Office
Something is better than nothing. Connecting to sensor for using is slightly a headache...... after Connecting sensor you need to use it in a delicate way,B08XMG618K,4.1,Accessories&Peripherals,Home & Office
Average. Useful itom,B08XMG618K,4.1,Accessories&Peripherals,Home & Office
Good. Good,B08XMG618K,4.1,Accessories&Peripherals,Home & Office
good product. good product and good responce,B08XMG618K,4.1,Accessories&Peripherals,Home & Office
Good work. Good work,B08XMG618K,4.1,Accessories&Peripherals,Home & Office
Good. Worth for money,B08XMG618K,4.1,Accessories&Peripherals,Home & Office
You might be able to get away by using other usb too. ,B084MZXJN6,4.4,Accessories&Peripherals,Home & Office
Built well but there are flaws.. ,B084MZXJN6,4.4,Accessories&Peripherals,Home & Office
Good alternative for Apple cable. ,B084MZXJN6,4.4,Accessories&Peripherals,Home & Office
Good alternative. ,B084MZXJN6,4.4,Accessories&Peripherals,Home & Office
Best buy. ,B084MZXJN6,4.4,Accessories&Peripherals,Home & Office
Good. ,B084MZXJN6,4.4,Accessories&Peripherals,Home & Office
Value for Money. ,B084MZXJN6,4.4,Accessories&Peripherals,Home & Office
Works as advertised.. ,B084MZXJN6,4.4,Accessories&Peripherals,Home & Office
It is the best tv if you are getting it in 10-12k. Pros- xiomi 5a is best in budget-Nice picture quality-Very nice audio output- Full of featureCONS- sometimes tv lags-Sometimes stucksIn this prize range all tv having cons like this.::Overall nice tv,B0B6F8HHR6,4.2,"HomeTheater,TV&Video",Home & Office
Good price but the OS lags. The product in this price range is good but as it is running in Android 12 it lags. I hope after few updates the lags problem will be resolved,B0B6F8HHR6,4.2,"HomeTheater,TV&Video",Home & Office
GARBAGE QUALITY. Useless product and useless quality. Display issues within 7 months and service center is not upto the mark. Go for better brands where quality is assured. I would wish if there was option of negative stars.,B0B6F8HHR6,4.2,"HomeTheater,TV&Video",Home & Office
Good product.. Uses as connectes TV the picture is very good. I was hopping a best level of song. Globaly it is a good product.,B0B6F8HHR6,4.2,"HomeTheater,TV&Video",Home & Office
Good quality. https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/61spXDbojZL._SY88.jpg,B0B6F8HHR6,4.2,"HomeTheater,TV&Video",Home & Office
Great experience everything is fantastic 🤠. Greater then ever,B0B6F8HHR6,4.2,"HomeTheater,TV&Video",Home & Office
Super picture quality and sound quality. Good quality,B0B6F8HHR6,4.2,"HomeTheater,TV&Video",Home & Office
Awesome. Good 👍,B0B6F8HHR6,4.2,"HomeTheater,TV&Video",Home & Office
Worked on iPhone 7 and didn’t work on XR. ,B08P9RYPLR,4.0,Accessories&Peripherals,Home & Office
Good one. ,B08P9RYPLR,4.0,Accessories&Peripherals,Home & Office
Dull Physical Looks. ,B08P9RYPLR,4.0,Accessories&Peripherals,Home & Office
Just Buy it. ,B08P9RYPLR,4.0,Accessories&Peripherals,Home & Office
Go for it. ,B08P9RYPLR,4.0,Accessories&Peripherals,Home & Office
About the product. ,B08P9RYPLR,4.0,Accessories&Peripherals,Home & Office
Get charging cable at the price. ,B08P9RYPLR,4.0,Accessories&Peripherals,Home & Office
Working well.. ,B08P9RYPLR,4.0,Accessories&Peripherals,Home & Office
Terrible. ,B0B65MJ45G,3.9,Accessories&Peripherals,Home & Office
Charging status. ,B0B65MJ45G,3.9,Accessories&Peripherals,Home & Office
Good quality. ,B0B65MJ45G,3.9,Accessories&Peripherals,Home & Office
good charging. ,B0B65MJ45G,3.9,Accessories&Peripherals,Home & Office
Nice product. ,B0B65MJ45G,3.9,Accessories&Peripherals,Home & Office
Waste of Money.. ,B0B65MJ45G,3.9,Accessories&Peripherals,Home & Office
Fast Charging Cable. ,B0B65MJ45G,3.9,Accessories&Peripherals,Home & Office
Charching. ,B0B65MJ45G,3.9,Accessories&Peripherals,Home & Office
Good product. ,B09C6FML9B,4.1,Accessories&Peripherals,Home & Office
Good product. ,B09C6FML9B,4.1,Accessories&Peripherals,Home & Office
Built and charge power. ,B09C6FML9B,4.1,Accessories&Peripherals,Home & Office
Nice product Happy to buy. ,B09C6FML9B,4.1,Accessories&Peripherals,Home & Office
Not recommended. ,B09C6FML9B,4.1,Accessories&Peripherals,Home & Office
Good quality but charge little slow. ,B09C6FML9B,4.1,Accessories&Peripherals,Home & Office
Stopped working within 6 months. ,B09C6FML9B,4.1,Accessories&Peripherals,Home & Office
Value for money. ,B09C6FML9B,4.1,Accessories&Peripherals,Home & Office
. ,B08GJNM9N7,3.7,"HomeTheater,TV&Video",Home & Office
. ,B08GJNM9N7,3.7,"HomeTheater,TV&Video",Home & Office
. ,B08GJNM9N7,3.7,"HomeTheater,TV&Video",Home & Office
. ,B08GJNM9N7,3.7,"HomeTheater,TV&Video",Home & Office
. ,B08GJNM9N7,3.7,"HomeTheater,TV&Video",Home & Office
. ,B08GJNM9N7,3.7,"HomeTheater,TV&Video",Home & Office
. ,B08GJNM9N7,3.7,"HomeTheater,TV&Video",Home & Office
. ,B08GJNM9N7,3.7,"HomeTheater,TV&Video",Home & Office
. ,B0B15GSPQW,4.3,"HomeTheater,TV&Video",Home & Office
. ,B0B15GSPQW,4.3,"HomeTheater,TV&Video",Home & Office
. ,B0B15GSPQW,4.3,"HomeTheater,TV&Video",Home & Office
. ,B0B15GSPQW,4.3,"HomeTheater,TV&Video",Home & Office
. ,B0B15GSPQW,4.3,"HomeTheater,TV&Video",Home & Office
. ,B0B15GSPQW,4.3,"HomeTheater,TV&Video",Home & Office
. ,B0B15GSPQW,4.3,"HomeTheater,TV&Video",Home & Office
. ,B0B15GSPQW,4.3,"HomeTheater,TV&Video",Home & Office
Data transfer not the best. ,B07DC4RZPY,4.1,Accessories&Peripherals,Home & Office
Good cable for iphone. ,B07DC4RZPY,4.1,Accessories&Peripherals,Home & Office
Working Good. ,B07DC4RZPY,4.1,Accessories&Peripherals,Home & Office
Best quality. ,B07DC4RZPY,4.1,Accessories&Peripherals,Home & Office
Fast charging. ,B07DC4RZPY,4.1,Accessories&Peripherals,Home & Office
Genuine product. ,B07DC4RZPY,4.1,Accessories&Peripherals,Home & Office
Nice product. ,B07DC4RZPY,4.1,Accessories&Peripherals,Home & Office
Good. ,B07DC4RZPY,4.1,Accessories&Peripherals,Home & Office
. ,B07MDRGHWQ,4.2,"HomeTheater,TV&Video",Home & Office
. ,B07MDRGHWQ,4.2,"HomeTheater,TV&Video",Home & Office
. ,B07MDRGHWQ,4.2,"HomeTheater,TV&Video",Home & Office
. ,B07MDRGHWQ,4.2,"HomeTheater,TV&Video",Home & Office
. ,B07MDRGHWQ,4.2,"HomeTheater,TV&Video",Home & Office
. ,B07MDRGHWQ,4.2,"HomeTheater,TV&Video",Home & Office
. ,B07MDRGHWQ,4.2,"HomeTheater,TV&Video",Home & Office
. ,B07MDRGHWQ,4.2,"HomeTheater,TV&Video",Home & Office
Value for Money. ,B005LJQMZC,4.2,"HomeTheater,TV&Video",Home & Office
A good upgrade from stock cable.. ,B005LJQMZC,4.2,"HomeTheater,TV&Video",Home & Office
GOOD CABLE. ,B005LJQMZC,4.2,"HomeTheater,TV&Video",Home & Office
Value for the money. ,B005LJQMZC,4.2,"HomeTheater,TV&Video",Home & Office
Great buy. ,B005LJQMZC,4.2,"HomeTheater,TV&Video",Home & Office
Overall good. ,B005LJQMZC,4.2,"HomeTheater,TV&Video",Home & Office
Awesome experience. ,B005LJQMZC,4.2,"HomeTheater,TV&Video",Home & Office
Worked as expected. ,B005LJQMZC,4.2,"HomeTheater,TV&Video",Home & Office
A budget Android TV. ,B0B466C3G4,3.9,"HomeTheater,TV&Video",Home & Office
Wall Mount was missing from tv pack. ,B0B466C3G4,3.9,"HomeTheater,TV&Video",Home & Office
Good. ,B0B466C3G4,3.9,"HomeTheater,TV&Video",Home & Office
Good product but installation service is not good. ,B0B466C3G4,3.9,"HomeTheater,TV&Video",Home & Office
Nice product ☺️👍. ,B0B466C3G4,3.9,"HomeTheater,TV&Video",Home & Office
i am very satisfied. ,B0B466C3G4,3.9,"HomeTheater,TV&Video",Home & Office
Good. ,B0B466C3G4,3.9,"HomeTheater,TV&Video",Home & Office
Very good product in this price. ,B0B466C3G4,3.9,"HomeTheater,TV&Video",Home & Office
. ,B08WKG2MWT,4.3,Accessories&Peripherals,Home & Office
. ,B08WKG2MWT,4.3,Accessories&Peripherals,Home & Office
. ,B08WKG2MWT,4.3,Accessories&Peripherals,Home & Office
. ,B08WKG2MWT,4.3,Accessories&Peripherals,Home & Office
. ,B08WKG2MWT,4.3,Accessories&Peripherals,Home & Office
. ,B08WKG2MWT,4.3,Accessories&Peripherals,Home & Office
. ,B08WKG2MWT,4.3,Accessories&Peripherals,Home & Office
. ,B08WKG2MWT,4.3,Accessories&Peripherals,Home & Office
Good. ,B0B8SSC5D9,4.4,Accessories&Peripherals,Home & Office
Worth to buy. ,B0B8SSC5D9,4.4,Accessories&Peripherals,Home & Office
Great value for price. ,B0B8SSC5D9,4.4,Accessories&Peripherals,Home & Office
Good product. ,B0B8SSC5D9,4.4,Accessories&Peripherals,Home & Office
Nice product.. ,B0B8SSC5D9,4.4,Accessories&Peripherals,Home & Office
Reliable and worth it!. ,B0B8SSC5D9,4.4,Accessories&Peripherals,Home & Office
Much more sturdy and durable than Apple cable. ,B0B8SSC5D9,4.4,Accessories&Peripherals,Home & Office
Good. ,B0B8SSC5D9,4.4,Accessories&Peripherals,Home & Office
High price. Price is high in respect of product quality,B00NH12R1O,4.3,Accessories&Peripherals,Home & Office
Good quality. Durable and strudy,B00NH12R1O,4.3,Accessories&Peripherals,Home & Office
Go for it. It is sturdy and works fine.,B00NH12R1O,4.3,Accessories&Peripherals,Home & Office
3.0. Best,B00NH12R1O,4.3,Accessories&Peripherals,Home & Office
Thank you Amazon. This is an excellent product from Amazonbasics.,B00NH12R1O,4.3,Accessories&Peripherals,Home & Office
Awesome buy. High quality cable 3 times better than original cables supplied with HDDs. Works great with WD My Passport Ultra. Data rates are on par with original cable and works well on both USB 3.0 & 2.0 ports.Highly recommended. The product is of excellent quality.,B00NH12R1O,4.3,Accessories&Peripherals,Home & Office
